dpr_id,project_title,department,region,duration,estimated_cost,fund_allocation,contingency,start_date,end_date,num_employees,state,district,risk_zone,guidelines_followed,risk_label,recommendation_type,recommendation_description,recommendation_priority,contingency_ratio,duration_months,num_machinery,num_materials,compliance_score,missing_docs_count
DPR_0615,Infrastructure Development Project 781,Urban Development Department,Region 9,25 months,₹384 crore,₹212 crore,₹9 crore,05-11-2025,25-01-2028,78,Sikkim,Dispur,None,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.0234375,25,5,2,1,0
DPR_0616,Infrastructure Development Project 879,Urban Development Department,Region 8,14 months,₹496 crore,₹332 crore,₹4 crore,17-05-2024,10-09-2027,171,Nagaland,Gangtok,Landslide,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.008064516,14,5,5,0,1
DPR_0617,Infrastructure Development Project 761,Public Works Department,Region 10,7 months,₹247 crore,₹295 crore,₹10 crore,19-03-2024,06-09-2027,196,Assam,Imphal,Flood,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.04048583,7,5,4,0,0
DPR_0618,Infrastructure Development Project 139,Road Construction Department,Region 9,31 months,₹75 crore,₹322 crore,₹9 crore,05-07-2025,25-12-2027,92,Tripura,Kohima,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.12,31,4,5,0,1
DPR_0619,Infrastructure Development Project 156,Water Resources Department,Region 2,27 months,₹232 crore,₹389 crore,₹17 crore,12-01-2026,05-07-2028,86,Sikkim,Dispur,Connectivity,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.073275862,27,3,2,1,0
DPR_0620,Infrastructure Development Project 995,Rural Development Department,Region 1,8 months,₹158 crore,₹432 crore,₹9 crore,25-09-2026,22-12-2027,142,Sikkim,Gangtok,None,TRUE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.056962025,8,3,5,1,0
DPR_0621,Infrastructure Development Project 527,Public Works Department,Region 6,18 months,₹313 crore,₹332 crore,₹3 crore,15-02-2025,04-04-2028,169,Assam,Kohima,None,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.009584665,18,5,2,0,1
DPR_0622,Infrastructure Development Project 769,Water Resources Department,Region 10,23 months,₹313 crore,₹181 crore,₹13 crore,07-03-2026,16-12-2027,139,Nagaland,Imphal,Connectivity,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.041533546,23,5,3,1,1
DPR_0623,Infrastructure Development Project 832,Rural Development Department,Region 7,32 months,₹53 crore,₹161 crore,₹5 crore,20-03-2026,18-05-2027,128,Tripura,Shillong,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.094339623,32,5,4,0,2
DPR_0624,Infrastructure Development Project 542,Rural Development Department,Region 7,24 months,₹330 crore,₹192 crore,₹11 crore,28-11-2024,09-06-2027,178,Manipur,Gangtok,Landslide,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.033333333,24,3,4,0,2
DPR_0625,Infrastructure Development Project 772,Water Resources Department,Region 1,10 months,₹354 crore,₹340 crore,₹19 crore,07-01-2024,07-02-2028,44,Manipur,Dispur,Flood,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.053672316,10,5,3,0,0
DPR_0626,Infrastructure Development Project 911,Rural Development Department,Region 6,33 months,₹262 crore,₹435 crore,₹17 crore,25-04-2025,10-04-2028,192,Arunachal Pradesh,Itanagar,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.064885496,33,5,4,0,0
DPR_0627,Infrastructure Development Project 447,Urban Development Department,Region 10,7 months,₹183 crore,₹314 crore,₹20 crore,09-08-2026,12-06-2029,31,Nagaland,Dispur,Flood,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.109289617,7,2,4,0,0
DPR_0628,Infrastructure Development Project 488,Water Resources Department,Region 2,24 months,₹186 crore,₹83 crore,₹8 crore,21-08-2025,01-08-2027,34,Arunachal Pradesh,Dispur,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.043010753,24,5,3,0,0
DPR_0629,Infrastructure Development Project 104,Road Construction Department,Region 9,32 months,₹255 crore,₹250 crore,₹16 crore,01-07-2024,17-05-2029,15,Assam,Aizawl,None,TRUE,Resource,Resource Planning,Add alternate supplier for raw material shortage,Medium,0.062745098,32,5,5,1,0
DPR_0630,Infrastructure Development Project 427,Urban Development Department,Region 6,9 months,₹347 crore,₹260 crore,₹3 crore,05-12-2025,28-05-2027,47,Manipur,Gangtok,Connectivity,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.008645533,9,2,5,0,1
DPR_0631,Infrastructure Development Project 827,Rural Development Department,Region 2,34 months,₹407 crore,₹413 crore,₹18 crore,26-01-2024,25-12-2027,147,Mizoram,Itanagar,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.044226044,34,2,4,0,0
DPR_0632,Infrastructure Development Project 250,Public Works Department,Region 2,25 months,₹275 crore,₹391 crore,₹6 crore,23-08-2024,21-05-2027,165,Nagaland,Gangtok,Connectivity,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.021818182,25,3,3,0,0
DPR_0633,Infrastructure Development Project 159,Water Resources Department,Region 7,36 months,₹434 crore,₹268 crore,₹14 crore,27-12-2024,12-07-2027,142,Sikkim,Dispur,Flood,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.032258065,36,5,3,0,0
DPR_0634,Infrastructure Development Project 608,Rural Development Department,Region 9,14 months,₹123 crore,₹124 crore,₹17 crore,12-10-2024,02-01-2029,200,Sikkim,Imphal,None,TRUE,None,General Improvement,Project appears well-structured with minimal risks,Low,0.138211382,14,2,4,1,2
DPR_0635,Infrastructure Development Project 274,Public Works Department,Region 3,16 months,₹319 crore,₹378 crore,₹8 crore,28-03-2025,21-05-2029,176,Meghalaya,Kohima,Flood,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.02507837,16,2,5,1,1
DPR_0636,Infrastructure Development Project 191,Road Construction Department,Region 3,30 months,₹443 crore,₹231 crore,₹9 crore,23-08-2025,12-06-2027,179,Mizoram,Imphal,Flood,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.020316027,30,5,2,0,0
DPR_0637,Infrastructure Development Project 513,Rural Development Department,Region 4,12 months,₹357 crore,₹119 crore,₹5 crore,09-11-2025,06-08-2028,53,Tripura,Kohima,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.014005602,12,2,4,1,0
DPR_0638,Infrastructure Development Project 791,Rural Development Department,Region 7,13 months,₹269 crore,₹414 crore,₹18 crore,13-04-2025,24-08-2028,39,Assam,Guwahati,None,TRUE,None,General Improvement,Project appears well-structured with minimal risks,Low,0.066914498,13,3,2,1,0
DPR_0639,Infrastructure Development Project 589,Urban Development Department,Region 6,25 months,₹337 crore,₹334 crore,₹9 crore,22-08-2026,03-07-2027,34,Assam,Agartala,Flood,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.026706231,25,4,2,1,0
DPR_0640,Infrastructure Development Project 633,Rural Development Department,Region 5,33 months,₹388 crore,₹270 crore,₹9 crore,27-03-2025,08-08-2027,165,Nagaland,Dispur,Connectivity,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.023195876,33,3,4,1,0
DPR_0641,Infrastructure Development Project 294,Public Works Department,Region 2,34 months,₹244 crore,₹384 crore,₹2 crore,22-08-2024,25-07-2029,42,Manipur,Gangtok,None,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.008196721,34,3,2,0,0
DPR_0642,Infrastructure Development Project 520,Water Resources Department,Region 9,9 months,₹150 crore,₹125 crore,₹7 crore,06-01-2025,11-10-2027,161,Mizoram,Itanagar,Connectivity,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.046666667,9,2,4,1,0
DPR_0643,Infrastructure Development Project 734,Public Works Department,Region 10,7 months,₹321 crore,₹384 crore,₹9 crore,21-03-2024,18-06-2027,171,Meghalaya,Guwahati,Landslide,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.028037383,7,3,2,0,0
DPR_0644,Infrastructure Development Project 544,Water Resources Department,Region 10,34 months,₹258 crore,₹376 crore,₹8 crore,27-09-2024,14-06-2028,62,Tripura,Gangtok,Landslide,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.031007752,34,4,2,1,2
DPR_0645,Infrastructure Development Project 328,Water Resources Department,Region 8,18 months,₹442 crore,₹212 crore,₹12 crore,07-03-2024,11-03-2028,166,Arunachal Pradesh,Dispur,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.027149321,18,5,2,0,0
DPR_0646,Infrastructure Development Project 601,Public Works Department,Region 5,13 months,₹448 crore,₹197 crore,₹5 crore,06-10-2026,19-08-2029,189,Assam,Aizawl,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.011160714,13,5,3,0,2
DPR_0647,Infrastructure Development Project 985,Urban Development Department,Region 5,12 months,₹400 crore,₹126 crore,₹12 crore,18-11-2024,15-01-2029,59,Mizoram,Itanagar,None,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.03,12,3,2,0,0
DPR_0648,Infrastructure Development Project 235,Rural Development Department,Region 3,14 months,₹220 crore,₹264 crore,₹7 crore,16-02-2026,27-03-2029,117,Nagaland,Agartala,Flood,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.031818182,14,4,2,1,2
DPR_0649,Infrastructure Development Project 982,Water Resources Department,Region 10,14 months,₹160 crore,₹240 crore,₹13 crore,25-06-2025,22-03-2028,114,Nagaland,Imphal,Flood,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.08125,14,3,4,0,0
DPR_0650,Infrastructure Development Project 641,Public Works Department,Region 4,26 months,₹390 crore,₹434 crore,₹18 crore,15-05-2025,05-08-2028,168,Meghalaya,Agartala,Landslide,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.046153846,26,4,4,0,1
DPR_0651,Infrastructure Development Project 968,Water Resources Department,Region 3,22 months,₹363 crore,₹209 crore,₹9 crore,04-02-2024,26-10-2029,34,Sikkim,Kohima,None,TRUE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.024793388,22,5,4,1,0
DPR_0652,Infrastructure Development Project 710,Public Works Department,Region 5,31 months,₹485 crore,₹145 crore,₹9 crore,25-06-2025,01-03-2027,73,Assam,Imphal,None,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.018556701,31,2,4,0,0
DPR_0653,Infrastructure Development Project 394,Urban Development Department,Region 2,7 months,₹86 crore,₹363 crore,₹7 crore,17-05-2026,20-09-2027,151,Tripura,Dispur,None,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.081395349,7,3,3,0,0
DPR_0654,Infrastructure Development Project 623,Public Works Department,Region 1,20 months,₹221 crore,₹290 crore,₹6 crore,28-05-2026,17-03-2028,13,Arunachal Pradesh,Gangtok,None,FALSE,Resource,Resource Planning,Add alternate supplier for raw material shortage,Medium,0.027149321,20,5,5,0,0
DPR_0655,Infrastructure Development Project 288,Urban Development Department,Region 2,29 months,₹451 crore,₹103 crore,₹7 crore,24-04-2026,22-12-2029,58,Manipur,Kohima,Connectivity,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.015521064,29,4,5,0,0
DPR_0656,Infrastructure Development Project 993,Road Construction Department,Region 6,28 months,₹182 crore,₹75 crore,₹19 crore,25-01-2026,17-06-2028,65,Nagaland,Imphal,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.104395604,28,2,5,1,0
DPR_0657,Infrastructure Development Project 870,Rural Development Department,Region 6,9 months,₹380 crore,₹137 crore,₹11 crore,20-09-2026,13-08-2027,63,Manipur,Imphal,Landslide,FALSE,Cost Overrun,Budget Rebalance,Increase contingency budget by 10%,High,0.028947368,9,5,5,0,2
DPR_0658,Infrastructure Development Project 360,Road Construction Department,Region 6,10 months,₹163 crore,₹389 crore,₹3 crore,16-03-2025,12-06-2028,141,Sikkim,Dispur,Connectivity,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.018404908,10,3,2,1,0
DPR_0659,Infrastructure Development Project 497,Rural Development Department,Region 10,6 months,₹231 crore,₹129 crore,₹20 crore,16-04-2024,17-06-2028,143,Manipur,Aizawl,None,TRUE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.086580087,6,2,3,1,0
DPR_0660,Infrastructure Development Project 347,Water Resources Department,Region 8,27 months,₹356 crore,₹389 crore,₹6 crore,07-02-2025,16-06-2029,138,Mizoram,Kohima,Connectivity,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.016853933,27,4,4,1,0
DPR_0661,Infrastructure Development Project 425,Public Works Department,Region 1,21 months,₹208 crore,₹430 crore,₹4 crore,09-10-2026,12-11-2027,188,Meghalaya,Agartala,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.019230769,21,3,2,1,0
DPR_0662,Infrastructure Development Project 379,Road Construction Department,Region 1,7 months,₹272 crore,₹319 crore,₹13 crore,19-03-2024,11-10-2028,10,Manipur,Shillong,Flood,FALSE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.047794118,7,2,5,0,0
DPR_0663,Infrastructure Development Project 306,Public Works Department,Region 1,13 months,₹270 crore,₹423 crore,₹9 crore,01-02-2025,12-01-2029,78,Tripura,Itanagar,Flood,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.033333333,13,4,3,0,0
DPR_0664,Infrastructure Development Project 991,Rural Development Department,Region 6,28 months,₹195 crore,₹346 crore,₹18 crore,17-08-2025,04-04-2029,120,Assam,Gangtok,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.092307692,28,4,4,1,0
DPR_0665,Infrastructure Development Project 804,Water Resources Department,Region 6,9 months,₹87 crore,₹345 crore,₹7 crore,26-04-2025,02-04-2028,40,Arunachal Pradesh,Dispur,Connectivity,FALSE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.08045977,9,3,2,0,0
DPR_0666,Infrastructure Development Project 136,Public Works Department,Region 1,26 months,₹132 crore,₹323 crore,₹2 crore,13-05-2024,08-03-2027,25,Nagaland,Kohima,Landslide,FALSE,Resource,Resource Planning,Add alternate supplier for raw material shortage,Medium,0.015151515,26,3,4,0,0
DPR_0667,Infrastructure Development Project 685,Public Works Department,Region 6,8 months,₹89 crore,₹420 crore,₹11 crore,20-01-2026,05-04-2027,123,Sikkim,Dispur,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.123595506,8,3,2,1,0
DPR_0668,Infrastructure Development Project 781,Urban Development Department,Region 9,9 months,₹277 crore,₹342 crore,₹16 crore,04-01-2026,20-05-2027,111,Manipur,Dispur,Landslide,TRUE,Delay,Timeline Adjustment,Timeline too short — extend by 3 months,High,0.057761733,9,5,2,1,2
DPR_0669,Infrastructure Development Project 939,Urban Development Department,Region 9,15 months,₹56 crore,₹266 crore,₹19 crore,11-05-2026,15-06-2027,190,Nagaland,Itanagar,Flood,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.339285714,15,2,4,0,0
DPR_0670,Infrastructure Development Project 388,Rural Development Department,Region 10,14 months,₹142 crore,₹345 crore,₹12 crore,13-01-2026,27-05-2027,126,Manipur,Dispur,Flood,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.084507042,14,5,2,1,0
DPR_0671,Infrastructure Development Project 730,Public Works Department,Region 4,36 months,₹160 crore,₹405 crore,₹16 crore,03-08-2026,03-01-2029,197,Assam,Kohima,Flood,FALSE,Environmental,Risk Mitigation,Area prone to flood — require mitigation planning,High,0.1,36,3,5,0,0
DPR_0672,Infrastructure Development Project 514,Water Resources Department,Region 1,15 months,₹214 crore,₹137 crore,₹20 crore,11-11-2026,20-11-2028,111,Sikkim,Aizawl,Landslide,TRUE,Environmental,Risk Mitigation,Area prone to landslide — require mitigation planning,High,0.093457944,15,5,3,1,1
